Serial Number,CountAbsence,DaysAbsenceAvg,Leave,MonthPerLoan,CountLoan,Year Counts,AllCounts,Last Duration,NumCer,LastDuration,AttendCount,MaxLevel,Other,EDU,BUSINESS,Finance,ENG_IND,Law,COM,Science,ENG_PET/CHEM,ENG_COM/ELEC,CHEM,ENG_CIVIL,Social,Languages,ENG_OTHER,ENG_CHEM,ENG_ENV,Inst,Hire type,Source,WorkDuration
4374,6.0,2.1666666666666665,1.0,,,,,,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
4375,3.0,1.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,1.0
4376,4.0,1.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
4377,2.25,2.5555555555555554,0.0,33.0,1.0,,,,2.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,4.0
4378,7.0,2.2857142857142856,0.0,,,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,4.0
4379,8.75,1.2285714285714286,0.0,,,1.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,4.0
4380,12.0,1.4166666666666667,0.0,,,,,,2.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
4381,3.5,2.142857142857143,0.0,,,1.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,4.0
4382,3.75,2.066666666666667,0.0,,,,,,1.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
4383,6.0,2.5,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
4384,0.0,0.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,0.0
4385,9.5,1.1578947368421053,0.0,,,1.0,3.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,4.0
4386,6.5,1.0,1.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,2.0
4387,14.0,1.0714285714285714,0.0,,,2.0,2.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,4.0
4388,7.25,1.5862068965517242,0.0,,,,,,2.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,4.0
4389,5.5,1.5454545454545454,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Campus/Fair,4.0
4390,4.5,1.8888888888888888,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,4.0
4391,2.25,3.0,0.0,,,,,,1.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
4392,2.5,1.5,0.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Website/Ads,4.0
4393,5.0,1.65,0.0,,,,,,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,4.0
4394,8.0,1.375,1.0,,,,,,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,2.0
4395,9.0,1.3333333333333333,1.0,,,,,,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,1.0
4396,5.25,1.619047619047619,0.0,,,,,,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Website/Ads,4.0
4397,7.25,1.6551724137931034,0.0,,,1.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,4.0
4398,4.0,1.5,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,1.0
4399,9.0,1.7777777777777777,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4400,11.75,1.2553191489361701,0.0,33.0,1.0,,,,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,4.0
4401,7.75,1.3225806451612903,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4402,12.5,2.56,1.0,,,,,,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,2.0
4403,5.0,1.4,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,1.0
4404,7.0,1.8928571428571428,0.0,,,,,,1.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,Experienced Hire,Contractor Conversion,4.0
4405,5.0,2.6,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4406,7.25,1.4137931034482758,0.0,,,1.0,1.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4407,7.0,1.1428571428571428,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,2.0
4408,8.0,1.5416666666666667,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4409,7.0,1.4642857142857142,0.0,,,1.0,2.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4410,4.0,1.75,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,2.0
4411,6.0,1.6666666666666667,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4412,3.5,1.8571428571428572,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,2.0
4413,2.0,1.5,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCHL,Experienced Hire,Other,1.0
4414,6.0,1.5,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,4.0
4415,0.0,0.0,1.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,0.0
4416,6.0,1.25,0.0,,,,,,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,4.0
4417,4.0,1.625,1.0,,,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,2.0
4418,7.0,1.3928571428571428,0.0,,,,,,2.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
4419,5.0,1.4,0.0,,,,,,2.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4420,6.5,1.3846153846153846,0.0,,,1.0,2.0,1.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
4421,2.75,1.2727272727272727,0.0,,,,,,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
4422,8.75,1.0857142857142856,0.0,26.0,1.0,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4423,4.5,5.0,1.0,,,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Website/Ads,2.0
4424,12.0,1.0,1.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,2.0
4425,3.75,1.3333333333333333,0.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
4426,10.0,1.1,0.0,,,1.0,2.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Contractor Conversion,4.0
4427,4.5,1.3888888888888888,0.0,,,,,,1.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
4428,0.0,0.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
4429,0.0,1.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,0.0
4430,11.5,1.2173913043478262,0.0,30.0,1.0,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,INST,Experienced Hire,Other,4.0
4431,0.0,0.0,1.0,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,0.0
4432,7.75,1.3548387096774193,0.0,23.0,1.0,,,,2.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
4433,4.0,1.9375,0.0,,,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
4434,3.25,3.923076923076923,0.0,21.0,1.0,,,,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,4.0
4435,8.0,1.84375,0.0,,,,,,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,4.0
4436,1.0,1.0,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,1.0
4437,7.0,1.8571428571428572,0.0,,,,,,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4438,9.5,1.4210526315789473,0.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
4439,3.25,16.384615384615383,0.0,6.0,1.0,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
4440,5.5,1.4090909090909092,0.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
4441,5.0,2.6,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
4442,3.5,1.3571428571428572,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Agency,4.0
4443,6.0,1.5416666666666667,0.0,6.0,1.0,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,Inexperienced Hire,Website/Ads,4.0
4444,5.0,1.4,0.0,24.0,1.0,,,,1.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
4445,10.75,1.069767441860465,0.0,22.0,1.0,,,,1.0,19.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Experienced Hire,Referral,4.0
4446,5.75,1.2608695652173914,0.0,,,,,,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Website/Ads,4.0
4447,2.75,2.727272727272727,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4448,3.5,1.1428571428571428,0.0,,,,,,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,4.0
4449,7.75,4.193548387096774,0.0,5.0,1.0,,,,1.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Experienced Hire,Agency,4.0
4450,7.0,1.1071428571428572,0.0,,,,,,1.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
4451,7.0,1.4761904761904763,0.0,,,,,,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,3.0
4452,6.0,3.1666666666666665,0.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,3.0
4453,7.666666666666667,1.0,0.0,,,2.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,3.0
4454,4.0,1.625,1.0,,,,,,2.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,2.0
4455,8.333333333333334,1.36,0.0,6.0,1.0,,,,1.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Contractor Conversion,3.0
4456,1.0,1.0,1.0,,,,,,2.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,1.0
4457,4.333333333333333,2.5384615384615383,0.0,7.0,1.0,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4458,12.333333333333334,1.027027027027027,0.0,,,,,,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,3.0
4459,8.666666666666666,1.4615384615384615,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,3.0
4460,9.0,1.2592592592592593,0.0,,,2.0,4.0,1.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,3.0
4461,2.3333333333333335,1.8571428571428572,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4462,9.333333333333334,5.535714285714286,0.0,,,1.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,3.0
4463,12.0,1.5416666666666667,1.0,,,3.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,2.0
4464,8.666666666666666,1.6538461538461537,0.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,3.0
4465,5.666666666666667,1.1176470588235294,0.0,,,,,,2.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,3.0
4466,4.666666666666667,1.2142857142857142,0.0,7.0,1.0,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,3.0
4467,8.0,1.5833333333333333,0.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,3.0
4468,4.666666666666667,1.7142857142857142,0.0,,,,,,2.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4469,10.5,1.5714285714285714,1.0,,,,,,2.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,2.0
4470,0.0,1.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCHL,Inexperienced Hire,Website/Ads,0.0
4471,10.333333333333334,1.4193548387096775,0.0,,,1.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,3.0
4472,0.0,0.0,1.0,,,,,,2.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Website/Ads,1.0
4473,10.666666666666666,1.28125,0.0,,,1.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
4474,5.333333333333333,2.0625,0.0,14.0,1.0,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Contractor Conversion,3.0
4475,10.333333333333334,1.4516129032258065,0.0,,,,,,1.0,15.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,3.0
4476,0.0,0.0,1.0,,,,,,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
